ws_diff,ws_diff_bin,steps_diff
-1.0,"(-16, 16]",2270.804726368751
-1.0,"(-16, 16]",-43.708243245478116
-1.0,"(-16, 16]",-3234.352380952381
-1.0,"(-16, 16]",-463.6400000000003
-1.0,"(-16, 16]",1360.1702682200405
-1.0,"(-16, 16]",639.771739130435
-1.0,"(-16, 16]",1223.550560606338
-1.0,"(-16, 16]",-630.8600081629397
-1.0,"(-16, 16]",-2873.333333333333
-1.0,"(-16, 16]",3429.1876923076925
-1.0,"(-16, 16]",2754.16
-1.0,"(-16, 16]",-1166.3861538461542
0.0,"(-16, 16]",-4091.7833333333338
0.0,"(-16, 16]",636.2692307692311
0.0,"(-16, 16]",474.4195804195806
0.0,"(-16, 16]",-1602.2666666666669
0.0,"(-16, 16]",-571.378787878788
0.0,"(-16, 16]",342.87428571428563
0.0,"(-16, 16]",-382.92484029021654
0.0,"(-16, 16]",-4551.970000000001
0.0,"(-16, 16]",99.43478260869551
0.0,"(-16, 16]",-861.666666666667
0.0,"(-16, 16]",10201.964765615414
0.0,"(-16, 16]",503.875
0.0,"(-16, 16]",1956.7409523809522
0.0,"(-16, 16]",578.0737179487177
0.0,"(-16, 16]",2077.38
0.0,"(-16, 16]",-2947.412698412699
0.0,"(-16, 16]",2927.333333333334
0.0,"(-16, 16]",-1400.291666666666
1.0,"(-16, 16]",1737.4999999999993
1.0,"(-16, 16]",3991.674242424242
1.0,"(-16, 16]",1636.3685714285712
1.0,"(-16, 16]",2036.382575757576
1.0,"(-16, 16]",-1524.2299999999993
1.0,"(-16, 16]",4959.5
1.0,"(-16, 16]",336.3333333333335
1.0,"(-16, 16]",-1778.4665316237729
1.0,"(-16, 16]",2125.2857420174587
1.0,"(-16, 16]",1434.9102564102561
1.0,"(-16, 16]",688.0
1.0,"(-16, 16]",-786.2222222222217
1.0,"(-16, 16]",2114.0838411004565
1.0,"(-16, 16]",3887.277777777778
1.0,"(-16, 16]",2330.410336865461
1.0,"(-16, 16]",-2804.938405797101
1.0,"(-16, 16]",640.6523076923078
1.0,"(-16, 16]",-10839.475
1.0,"(-16, 16]",-1010.7688435263353
1.0,"(-16, 16]",-1422.5499999999995
1.0,"(-16, 16]",-5524.411764705883
2.0,"(-16, 16]",-3300.7323076923076
2.0,"(-16, 16]",3814.735384615385
2.0,"(-16, 16]",-459.6545454545449
2.0,"(-16, 16]",-1162.8149590391934
2.0,"(-16, 16]",2197.739926739927
2.0,"(-16, 16]",626.5331675215184
2.0,"(-16, 16]",470.1325757575755
2.0,"(-16, 16]",-2491.454545454545
2.0,"(-16, 16]",2351.6666666666665
2.0,"(-16, 16]",-3826.672307692307
2.0,"(-16, 16]",3376.016666666667
2.0,"(-16, 16]",4896.427608713077
2.0,"(-16, 16]",-957.333333333333
2.0,"(-16, 16]",4236.004615384615
2.0,"(-16, 16]",1200.5165217391311
2.0,"(-16, 16]",693.6307692307691
2.0,"(-16, 16]",941.5444022742404
2.0,"(-16, 16]",1546.640714925039
2.0,"(-16, 16]",-1889.982619876181
2.0,"(-16, 16]",4132.790769230769
2.0,"(-16, 16]",-2084.940170940171
2.0,"(-16, 16]",1040.3830769230772
2.0,"(-16, 16]",36.71428571428578
2.0,"(-16, 16]",2574.600000000001
2.0,"(-16, 16]",2317.0400000000004
2.0,"(-16, 16]",990.9305555555555
2.0,"(-16, 16]",-4739.538461538462
2.0,"(-16, 16]",9804.5
2.0,"(-16, 16]",4356.231640139385
2.0,"(-16, 16]",-1644.5
2.0,"(-16, 16]",-473.8928571428573
3.0,"(-16, 16]",-281.2236842105267
3.0,"(-16, 16]",236.1272727272726
3.0,"(-16, 16]",3954.2
3.0,"(-16, 16]",245.4882352941177
3.0,"(-16, 16]",-2289.46
3.0,"(-16, 16]",1968.1123076923086
3.0,"(-16, 16]",2952.9545454545455
3.0,"(-16, 16]",5899.715042904096
3.0,"(-16, 16]",115.03174603174602
3.0,"(-16, 16]",-1604.9699999999998
3.0,"(-16, 16]",-298.11375941120417
3.0,"(-16, 16]",987.3614223509284
3.0,"(-16, 16]",6288.04334365325
3.0,"(-16, 16]",161.80000000000018
3.0,"(-16, 16]",1160.1342857142854
3.0,"(-16, 16]",54.24358974358984
3.0,"(-16, 16]",1037.5500000000004
3.0,"(-16, 16]",-6988.333333333332
3.0,"(-16, 16]",1024.6428571428567
3.0,"(-16, 16]",744.25
3.0,"(-16, 16]",99.2873534803075
3.0,"(-16, 16]",3291.2533430921867
3.0,"(-16, 16]",1968.625
3.0,"(-16, 16]",-4292.099831649237
3.0,"(-16, 16]",-1564.7833333333335
3.0,"(-16, 16]",-1983.166666666667
3.0,"(-16, 16]",-1326.9615384615379
3.0,"(-16, 16]",3674.1923076923076
3.0,"(-16, 16]",2173.785714285714
3.0,"(-16, 16]",1202.625
3.0,"(-16, 16]",-820.4549999999998
3.0,"(-16, 16]",749.5600000000003
3.0,"(-16, 16]",10586.332167832166
4.0,"(-16, 16]",-130.23333333333358
4.0,"(-16, 16]",1967.0666666666666
4.0,"(-16, 16]",-419.3600000000006
4.0,"(-16, 16]",1820.533846153845
4.0,"(-16, 16]",-459.840336134454
4.0,"(-16, 16]",6572.440432690768
4.0,"(-16, 16]",-301.573215360022
4.0,"(-16, 16]",611.2666666666672
4.0,"(-16, 16]",698.3738461538451
4.0,"(-16, 16]",966.0
4.0,"(-16, 16]",2884.0256410256407
4.0,"(-16, 16]",2297.2727272727275
4.0,"(-16, 16]",-351.1082251082248
4.0,"(-16, 16]",1067.5483333333336
4.0,"(-16, 16]",2124.0
4.0,"(-16, 16]",-201.4444444444444
4.0,"(-16, 16]",4826.645132249365
4.0,"(-16, 16]",-3213.5999999999995
4.0,"(-16, 16]",-311.3292307692306
4.0,"(-16, 16]",1213.7014900212152
4.0,"(-16, 16]",2823.583333333333
4.0,"(-16, 16]",-1050.4166666666665
4.0,"(-16, 16]",-3540.564102564103
4.0,"(-16, 16]",-2002.587697304691
4.0,"(-16, 16]",3100.7919207766
4.0,"(-16, 16]",4531.602371735323
4.0,"(-16, 16]",-1410.1863354037268
5.0,"(-16, 16]",2835.0333333333338
5.0,"(-16, 16]",-3773.5822814621993
5.0,"(-16, 16]",-6948.381009615385
5.0,"(-16, 16]",152.60576923076906
5.0,"(-16, 16]",550.1877127791851
5.0,"(-16, 16]",-393.5031117079408
5.0,"(-16, 16]",-322.95076923076977
5.0,"(-16, 16]",7014.623188405797
5.0,"(-16, 16]",816.8687728835989
5.0,"(-16, 16]",-2528.6133333333332
5.0,"(-16, 16]",-6226.64923076923
5.0,"(-16, 16]",-4017.6743738721166
5.0,"(-16, 16]",1732.1875443872732
5.0,"(-16, 16]",2089.458333333333
5.0,"(-16, 16]",-5157.96
5.0,"(-16, 16]",1623.2377118462173
5.0,"(-16, 16]",-635.880000000001
5.0,"(-16, 16]",-732.769841269841
5.0,"(-16, 16]",2322.1857033792826
5.0,"(-16, 16]",-148.5857142857149
6.0,"(-16, 16]",1647.0510312029526
6.0,"(-16, 16]",-1508.6400000000006
6.0,"(-16, 16]",-10632.75
6.0,"(-16, 16]",-7831.714285714286
6.0,"(-16, 16]",1719.0285714285721
6.0,"(-16, 16]",-3853.5745454545454
6.0,"(-16, 16]",2772.9240760998678
6.0,"(-16, 16]",3210.476190476191
6.0,"(-16, 16]",1907.25
6.0,"(-16, 16]",-1042.5250186925
6.0,"(-16, 16]",-120.10000000000036
6.0,"(-16, 16]",-1463.2208787615039
6.0,"(-16, 16]",450.91925465838494
6.0,"(-16, 16]",-1879.0714285714284
6.0,"(-16, 16]",-3754.289230769231
6.0,"(-16, 16]",-6977.340354222954
6.0,"(-16, 16]",1783.0
6.0,"(-16, 16]",5548.615384615385
6.0,"(-16, 16]",1304.5
6.0,"(-16, 16]",-1690.5192307692307
6.0,"(-16, 16]",2708.74358974359
6.0,"(-16, 16]",1636.0857142857144
7.0,"(-16, 16]",1922.76
7.0,"(-16, 16]",-1540.3200000000006
7.0,"(-16, 16]",18393.897435897437
7.0,"(-16, 16]",441.875
7.0,"(-16, 16]",-666.8308823529413
7.0,"(-16, 16]",-1448.6492307692295
7.0,"(-16, 16]",2434.714285714285
7.0,"(-16, 16]",-1628.5277777777774
7.0,"(-16, 16]",-5638.6399999999985
7.0,"(-16, 16]",750.3400000000001
7.0,"(-16, 16]",6275.051282051281
7.0,"(-16, 16]",-6961.763076923077
7.0,"(-16, 16]",-721.6333333333338
7.0,"(-16, 16]",-2278.818181818182
7.0,"(-16, 16]",-5178.5199156013505
7.0,"(-16, 16]",-1466.1180124223602
7.0,"(-16, 16]",1734.763636363636
7.0,"(-16, 16]",704.7185408288574
7.0,"(-16, 16]",-3541.84
7.0,"(-16, 16]",-570.0396170152235
7.0,"(-16, 16]",-791.636363636364
7.0,"(-16, 16]",2493.55
7.0,"(-16, 16]",1194.5972263353588
8.0,"(-16, 16]",3573.220783925257
8.0,"(-16, 16]",2075.857142857143
8.0,"(-16, 16]",5511.357142857143
8.0,"(-16, 16]",-5640.436230780838
8.0,"(-16, 16]",1111.2368421052631
8.0,"(-16, 16]",5044.785714285715
8.0,"(-16, 16]",1519.1899999999994
8.0,"(-16, 16]",-876.1614793398359
8.0,"(-16, 16]",-2397.522727272728
8.0,"(-16, 16]",-4147.634615384615
8.0,"(-16, 16]",268.28769230769194
8.0,"(-16, 16]",1906.2625000000005
8.0,"(-16, 16]",1204.4242424242425
8.0,"(-16, 16]",1061.7777777777774
8.0,"(-16, 16]",-2360.323076923077
8.0,"(-16, 16]",-1324.4583333333335
8.0,"(-16, 16]",-97.37815126050418
8.0,"(-16, 16]",-989.6351388254584
8.0,"(-16, 16]",4280.5
9.0,"(-16, 16]",782.8352030297892
9.0,"(-16, 16]",1150.7910114351496
9.0,"(-16, 16]",-7969.272727272728
9.0,"(-16, 16]",-42.12461538461503
9.0,"(-16, 16]",-4015.122910508923
9.0,"(-16, 16]",-2561.179487179487
9.0,"(-16, 16]",2569.375384615385
9.0,"(-16, 16]",10479.983333333334
9.0,"(-16, 16]",-3816.9676923076922
9.0,"(-16, 16]",4449.61111111111
9.0,"(-16, 16]",133.66666666666606
9.0,"(-16, 16]",2011.310606060607
9.0,"(-16, 16]",2687.7
9.0,"(-16, 16]",-667.8000000000002
9.0,"(-16, 16]",-671.7916666666665
9.0,"(-16, 16]",257.03095975232236
9.0,"(-16, 16]",-776.6216666666669
9.0,"(-16, 16]",-4850.48076923077
9.0,"(-16, 16]",1506.388888888889
9.0,"(-16, 16]",4875.4961301630765
9.0,"(-16, 16]",1012.8374759295593
9.0,"(-16, 16]",-6330.266666666666
9.0,"(-16, 16]",5247.148812765197
9.0,"(-16, 16]",3284.627692307692
9.0,"(-16, 16]",-531.8579545454545
9.0,"(-16, 16]",-1428.2380952380954
9.0,"(-16, 16]",-456.1363636363635
9.0,"(-16, 16]",-168.46794871794827
9.0,"(-16, 16]",1034.436363636364
9.0,"(-16, 16]",-166.0
9.0,"(-16, 16]",1340.8966666666665
9.0,"(-16, 16]",4375.833333333333
9.0,"(-16, 16]",-2836.5
9.0,"(-16, 16]",5387.40761904762
9.0,"(-16, 16]",-1950.9848455983333
9.0,"(-16, 16]",705.5555555555558
9.0,"(-16, 16]",3913.733333333333
10.0,"(-16, 16]",1811.455907476337
10.0,"(-16, 16]",-982.4337302224136
10.0,"(-16, 16]",2823.777777777777
10.0,"(-16, 16]",-737.2428571428572
10.0,"(-16, 16]",-1830.8770333231248
10.0,"(-16, 16]",900.4876923076927
10.0,"(-16, 16]",-7985.0
10.0,"(-16, 16]",-453.77777777777743
11.0,"(-16, 16]",-16170.44
11.0,"(-16, 16]",2703.471590909091
11.0,"(-16, 16]",9494.213333333333
11.0,"(-16, 16]",528.0082353395246
11.0,"(-16, 16]",-657.6666666666667
11.0,"(-16, 16]",1368.4876923076918
11.0,"(-16, 16]",3440.5
11.0,"(-16, 16]",6583.0
11.0,"(-16, 16]",-756.2380952380954
11.0,"(-16, 16]",-2372.5733333333333
11.0,"(-16, 16]",806.4032108249388
11.0,"(-16, 16]",1265.521739130435
11.0,"(-16, 16]",-4612.153846153846
11.0,"(-16, 16]",-1076.2522352765086
11.0,"(-16, 16]",262.77272727272754
11.0,"(-16, 16]",-2979.0
11.0,"(-16, 16]",150.5
11.0,"(-16, 16]",-2951.469880472304
11.0,"(-16, 16]",-4467.558333333333
11.0,"(-16, 16]",-29.66666666666652
11.0,"(-16, 16]",-147.4485439711666
12.0,"(-16, 16]",3165.2874406587707
12.0,"(-16, 16]",471.2470494689912
12.0,"(-16, 16]",-2070.833333333333
12.0,"(-16, 16]",-481.21739130434753
12.0,"(-16, 16]",10255.948022211767
12.0,"(-16, 16]",4968.883333333333
12.0,"(-16, 16]",457.5591166118757
12.0,"(-16, 16]",5002.868421052632
12.0,"(-16, 16]",1786.0
12.0,"(-16, 16]",1865.0897435897439
12.0,"(-16, 16]",2286.5164713270397
12.0,"(-16, 16]",4963.6799999999985
12.0,"(-16, 16]",-2231.9214285714293
12.0,"(-16, 16]",554.1165329545652
12.0,"(-16, 16]",-401.83853585092453
12.0,"(-16, 16]",158.18835719354186
12.0,"(-16, 16]",-569.8044189463008
12.0,"(-16, 16]",-7069.666666666666
12.0,"(-16, 16]",1578.4338461538482
12.0,"(-16, 16]",3637.5769230769233
12.0,"(-16, 16]",2400.1646153846177
12.0,"(-16, 16]",-1159.6176470588236
13.0,"(-16, 16]",-1208.5053969393955
13.0,"(-16, 16]",2152.723333333333
13.0,"(-16, 16]",1033.5947826086956
13.0,"(-16, 16]",3772.748146479555
13.0,"(-16, 16]",893.25
13.0,"(-16, 16]",3465.463210702341
13.0,"(-16, 16]",-2036.678899030957
13.0,"(-16, 16]",-777.9892307692309
13.0,"(-16, 16]",4159.871601217985
13.0,"(-16, 16]",-11426.08
13.0,"(-16, 16]",-3877.0
13.0,"(-16, 16]",-394.3999999999997
13.0,"(-16, 16]",277.76086956521704
13.0,"(-16, 16]",5925.923076923076
13.0,"(-16, 16]",4393.0678215141415
13.0,"(-16, 16]",-1589.67
13.0,"(-16, 16]",5705.203636363636
13.0,"(-16, 16]",-3414.2050813051037
14.0,"(-16, 16]",-3617.561666666667
14.0,"(-16, 16]",-144.78787878787898
14.0,"(-16, 16]",105.8000000000002
14.0,"(-16, 16]",-796.891200474286
14.0,"(-16, 16]",-2787.5
14.0,"(-16, 16]",-1078.8016194331979
14.0,"(-16, 16]",8797.333333333332
14.0,"(-16, 16]",-825.958333333333
14.0,"(-16, 16]",-1426.4789774582578
14.0,"(-16, 16]",841.1599999999999
14.0,"(-16, 16]",-3403.0494531268
14.0,"(-16, 16]",714.0999999999998
14.0,"(-16, 16]",934.8181818181821
14.0,"(-16, 16]",4142.426258297362
14.0,"(-16, 16]",452.0833333333329
14.0,"(-16, 16]",8.710286823855313
14.0,"(-16, 16]",-1800.8701298701305
14.0,"(-16, 16]",-1621.455882352941
14.0,"(-16, 16]",140.03048212453132
15.0,"(-16, 16]",-1992.958333333333
15.0,"(-16, 16]",-1702.5
15.0,"(-16, 16]",-2758.916666666667
15.0,"(-16, 16]",-360.90909090909105
15.0,"(-16, 16]",4339.336538461539
15.0,"(-16, 16]",8645.92857142857
15.0,"(-16, 16]",3587.104799796667
15.0,"(-16, 16]",3292.270620608056
15.0,"(-16, 16]",4025.076923076924
15.0,"(-16, 16]",523.8941176470598
15.0,"(-16, 16]",-1298.7207792207796
15.0,"(-16, 16]",-222.4285714285716
15.0,"(-16, 16]",-0.30769230769237765
15.0,"(-16, 16]",359.77814707842845
15.0,"(-16, 16]",3479.7866666666664
15.0,"(-16, 16]",-717.5
16.0,"(-16, 16]",1740.786386717201
16.0,"(-16, 16]",6884.658862876255
16.0,"(-16, 16]",-2638.5599999999995
16.0,"(-16, 16]",-1161.929347826087
16.0,"(-16, 16]",3696.2684258351123
16.0,"(-16, 16]",855.0
16.0,"(-16, 16]",-1953.5812722348319
16.0,"(-16, 16]",1407.0938461538458
16.0,"(-16, 16]",2004.6440455137774
16.0,"(-16, 16]",-2189.0652173913045
17.0,"(16, 48]",249.0458803005081
17.0,"(16, 48]",4478.311188811189
17.0,"(16, 48]",6272.041666666666
17.0,"(16, 48]",-5348.685
17.0,"(16, 48]",-1482.7015384615381
17.0,"(16, 48]",271.0845105317849
17.0,"(16, 48]",105.65999999999985
17.0,"(16, 48]",112.48259229252426
17.0,"(16, 48]",1743.6985962414926
17.0,"(16, 48]",2414.5692307692293
17.0,"(16, 48]",-1003.7391304347824
17.0,"(16, 48]",1698.4166666666665
17.0,"(16, 48]",-4128.224046725614
18.0,"(16, 48]",5523.938461538461
18.0,"(16, 48]",381.28181818181787
18.0,"(16, 48]",-477.06666666666564
18.0,"(16, 48]",-2073.600000000001
18.0,"(16, 48]",1156.2222222222224
18.0,"(16, 48]",2709.5016666666666
18.0,"(16, 48]",-322.1923076923076
18.0,"(16, 48]",2323.372023809524
18.0,"(16, 48]",-1750.0
18.0,"(16, 48]",4406.380952380952
18.0,"(16, 48]",-313.3611111111113
18.0,"(16, 48]",-285.97854297444434
18.0,"(16, 48]",-531.8484848484848
18.0,"(16, 48]",7903.4826807442005
18.0,"(16, 48]",259.6231578947363
18.0,"(16, 48]",5948.439231466842
19.0,"(16, 48]",3350.666666666666
19.0,"(16, 48]",846.909090909091
19.0,"(16, 48]",-1367.8549999999996
19.0,"(16, 48]",-31.54096429072888
19.0,"(16, 48]",-586.3831168831166
19.0,"(16, 48]",-89.25
19.0,"(16, 48]",9.214545454545712
19.0,"(16, 48]",2522.143333333334
19.0,"(16, 48]",1185.1499999999996
19.0,"(16, 48]",414.6685294639019
19.0,"(16, 48]",3690.6480478559824
19.0,"(16, 48]",1419.3076923076926
19.0,"(16, 48]",2233.3650793650795
19.0,"(16, 48]",-3312.421788770644
19.0,"(16, 48]",4357.859848484848
19.0,"(16, 48]",-1823.3628805636
20.0,"(16, 48]",7869.991847826086
20.0,"(16, 48]",81.3000000000002
20.0,"(16, 48]",1355.4945054945065
20.0,"(16, 48]",-256.2626811594205
20.0,"(16, 48]",1716.3809523809525
20.0,"(16, 48]",-5.298345549552323
20.0,"(16, 48]",1096.88
20.0,"(16, 48]",-1793.246153846154
20.0,"(16, 48]",3624.818181818182
20.0,"(16, 48]",5689.723443223444
20.0,"(16, 48]",3613.9150706124296
20.0,"(16, 48]",1704.3353846153839
20.0,"(16, 48]",465.1183605819169
20.0,"(16, 48]",268.3528410258946
21.0,"(16, 48]",-421.5750173534988
21.0,"(16, 48]",-1841.7019607843133
21.0,"(16, 48]",396.25230769230797
21.0,"(16, 48]",2555.666666666667
21.0,"(16, 48]",1083.3540009031694
21.0,"(16, 48]",-290.33629470134537
21.0,"(16, 48]",-824.2307692307695
21.0,"(16, 48]",369.6666666666665
21.0,"(16, 48]",-2077.0021529407973
21.0,"(16, 48]",3057.765217391304
21.0,"(16, 48]",1177.8304093567247
21.0,"(16, 48]",5197.210769230769
21.0,"(16, 48]",1784.8421456481908
21.0,"(16, 48]",-1661.1944444444446
21.0,"(16, 48]",-46.83333333333349
21.0,"(16, 48]",4837.4
21.0,"(16, 48]",-652.8899999999999
22.0,"(16, 48]",1227.204545454545
22.0,"(16, 48]",6240.538461538463
22.0,"(16, 48]",889.187969924812
22.0,"(16, 48]",-1444.6913043478262
22.0,"(16, 48]",-1818.8952380952387
22.0,"(16, 48]",-5119.332274848006
22.0,"(16, 48]",-1012.9704296865834
22.0,"(16, 48]",17.322169605637555
22.0,"(16, 48]",-2230.3532247227367
22.0,"(16, 48]",1433.1923076923074
22.0,"(16, 48]",5423.109090909092
22.0,"(16, 48]",2700.8095238095234
22.0,"(16, 48]",1860.845833333333
22.0,"(16, 48]",-2532.7982558459216
22.0,"(16, 48]",968.6205183279137
22.0,"(16, 48]",840.0500000000003
22.0,"(16, 48]",-1251.0
22.0,"(16, 48]",-1821.8461538461536
22.0,"(16, 48]",-4950.483591714583
23.0,"(16, 48]",-1980.5676923076928
23.0,"(16, 48]",1785.6873787373986
23.0,"(16, 48]",241.4934640522879
23.0,"(16, 48]",-1368.4071209701306
23.0,"(16, 48]",3634.725
23.0,"(16, 48]",-1884.767272727273
23.0,"(16, 48]",-1807.7085398124545
23.0,"(16, 48]",-7029.5
23.0,"(16, 48]",-979.1602564102564
23.0,"(16, 48]",-1194.4951965568007
23.0,"(16, 48]",-3773.083333333333
23.0,"(16, 48]",9299.84
23.0,"(16, 48]",-2354.083333333333
23.0,"(16, 48]",-492.1010101010106
23.0,"(16, 48]",259.16869565217394
23.0,"(16, 48]",-772.0
23.0,"(16, 48]",4964.285714285715
23.0,"(16, 48]",-1868.91
24.0,"(16, 48]",4020.2343056469426
24.0,"(16, 48]",6678.845527988837
24.0,"(16, 48]",-2280.087121212121
24.0,"(16, 48]",2850.84
24.0,"(16, 48]",2286.142857142857
24.0,"(16, 48]",-177.063449415381
24.0,"(16, 48]",1185.6309523809525
24.0,"(16, 48]",-1821.263888888889
24.0,"(16, 48]",-47.875
24.0,"(16, 48]",-2853.9327485380113
25.0,"(16, 48]",847.6944444444442
25.0,"(16, 48]",390.2692307692305
25.0,"(16, 48]",-2469.416666666667
25.0,"(16, 48]",-669.0336134453777
25.0,"(16, 48]",976.9196448701924
25.0,"(16, 48]",700.8222222222221
25.0,"(16, 48]",-194.0692187635996
25.0,"(16, 48]",3779.4617380132704
25.0,"(16, 48]",879.5151515151515
25.0,"(16, 48]",1825.666666666667
25.0,"(16, 48]",3640.878205128206
25.0,"(16, 48]",10617.173913043478
25.0,"(16, 48]",585.4454545454546
25.0,"(16, 48]",-2249.2199999999993
25.0,"(16, 48]",3764.628205128206
25.0,"(16, 48]",1954.0
25.0,"(16, 48]",-1906.555555555556
25.0,"(16, 48]",-6894.9769230769225
26.0,"(16, 48]",-402.988571428572
26.0,"(16, 48]",4140.000000000001
26.0,"(16, 48]",4169.214285714286
26.0,"(16, 48]",-2659.866666666667
26.0,"(16, 48]",1441.4945803601804
26.0,"(16, 48]",1130.3996337640747
26.0,"(16, 48]",2171.666666666667
26.0,"(16, 48]",-1021.6990152983329
26.0,"(16, 48]",-2957.6190476190477
26.0,"(16, 48]",3402.584615384615
26.0,"(16, 48]",-2950.1538461538453
26.0,"(16, 48]",1238.0489510489515
26.0,"(16, 48]",1957.6215384615382
26.0,"(16, 48]",-1435.0495220025007
26.0,"(16, 48]",-636.5454545454551
27.0,"(16, 48]",-762.5
27.0,"(16, 48]",-740.7723076923085
27.0,"(16, 48]",-2466.57901001025
27.0,"(16, 48]",8432.285714285714
27.0,"(16, 48]",-8741.284509497527
27.0,"(16, 48]",8813.2
27.0,"(16, 48]",2802.0342423842003
27.0,"(16, 48]",-1097.4857142857145
28.0,"(16, 48]",-504.7171052631575
28.0,"(16, 48]",-459.1294117647057
28.0,"(16, 48]",1929.4210526315787
28.0,"(16, 48]",-2079.8277777777776
28.0,"(16, 48]",-3158.0
28.0,"(16, 48]",1533.9230769230774
28.0,"(16, 48]",6919.369230769231
28.0,"(16, 48]",1203.9615384615379
29.0,"(16, 48]",-1132.6842105263158
29.0,"(16, 48]",-3292.0600000000004
29.0,"(16, 48]",3485.7727272727284
29.0,"(16, 48]",-450.64367487987687
29.0,"(16, 48]",480.4000000000015
29.0,"(16, 48]",-7816.735384615386
29.0,"(16, 48]",-3533.240000000001
29.0,"(16, 48]",-472.1999999999999
29.0,"(16, 48]",541.2389952979338
29.0,"(16, 48]",761.1272727272726
29.0,"(16, 48]",95.54307692307701
29.0,"(16, 48]",-202.5238095238101
30.0,"(16, 48]",1421.2222222222224
30.0,"(16, 48]",378.5
30.0,"(16, 48]",6249.423076923077
30.0,"(16, 48]",1678.3500000000006
30.0,"(16, 48]",2538.333333333333
30.0,"(16, 48]",-2023.179487179488
30.0,"(16, 48]",-5868.48
30.0,"(16, 48]",-3238.255573733332
30.0,"(16, 48]",680.5653846153846
30.0,"(16, 48]",1016.8876923076924
30.0,"(16, 48]",329.663043478261
31.0,"(16, 48]",864.2333333333336
31.0,"(16, 48]",273.48989898989885
32.0,"(16, 48]",-3113.0769230769233
32.0,"(16, 48]",1750.0541684142154
32.0,"(16, 48]",4171.466666666666
32.0,"(16, 48]",-2109.09
32.0,"(16, 48]",-59.49122807017557
32.0,"(16, 48]",4148.176470588236
32.0,"(16, 48]",880.2290649418335
33.0,"(16, 48]",410.3333333333335
33.0,"(16, 48]",5080.357151800891
33.0,"(16, 48]",-4885.683337075146
33.0,"(16, 48]",1777.49846153846
33.0,"(16, 48]",1594.3974358974365
33.0,"(16, 48]",2857.088774565641
33.0,"(16, 48]",868.4244531179866
33.0,"(16, 48]",834.0188269993332
33.0,"(16, 48]",-4963.05982905983
33.0,"(16, 48]",1162.0
33.0,"(16, 48]",-785.7909034937927
33.0,"(16, 48]",667.9957458478008
34.0,"(16, 48]",1003.7470588235292
34.0,"(16, 48]",1968.3200000000013
34.0,"(16, 48]",-697.7857142857147
34.0,"(16, 48]",-1307.1731601731599
34.0,"(16, 48]",-1025.9861538461546
34.0,"(16, 48]",-587.8156521739129
35.0,"(16, 48]",5108.482857142857
35.0,"(16, 48]",447.5147058823532
35.0,"(16, 48]",1076.7913043478256
36.0,"(16, 48]",2396.5
36.0,"(16, 48]",-1904.833333333333
36.0,"(16, 48]",2385.1057322923384
36.0,"(16, 48]",1121.6666666666665
36.0,"(16, 48]",-1842.3085186467945
36.0,"(16, 48]",-3824.5
36.0,"(16, 48]",5419.1
36.0,"(16, 48]",-172.80555555555566
36.0,"(16, 48]",4325.177308262187
36.0,"(16, 48]",2658.123376623377
36.0,"(16, 48]",-2684.927290520467
36.0,"(16, 48]",583.5836510429363
36.0,"(16, 48]",-808.7013811417264
36.0,"(16, 48]",-1290.25
37.0,"(16, 48]",3822.2914285714287
37.0,"(16, 48]",2017.7276817500413
37.0,"(16, 48]",1596.7679685527692
37.0,"(16, 48]",1236.7716347214118
37.0,"(16, 48]",2689.630978498796
38.0,"(16, 48]",5031.666666666666
38.0,"(16, 48]",-280.8830769230772
38.0,"(16, 48]",-3721.0
38.0,"(16, 48]",4071.7
38.0,"(16, 48]",1359.8027483558715
38.0,"(16, 48]",-676.3752380952383
38.0,"(16, 48]",-4231.322344322345
38.0,"(16, 48]",2186.752296299116
38.0,"(16, 48]",343.15166666666664
38.0,"(16, 48]",-234.18026233234104
39.0,"(16, 48]",3715.4986020052556
39.0,"(16, 48]",-744.9276566694874
39.0,"(16, 48]",917.0368421052636
39.0,"(16, 48]",-545.0
39.0,"(16, 48]",800.155555555556
39.0,"(16, 48]",4750.446666666666
40.0,"(16, 48]",17165.209230769236
40.0,"(16, 48]",1166.6799999999996
40.0,"(16, 48]",3202.595238095238
40.0,"(16, 48]",431.1126274153985
41.0,"(16, 48]",-795.7615384615387
41.0,"(16, 48]",-2106.462989805
41.0,"(16, 48]",2427.2976190476197
41.0,"(16, 48]",-1125.9291150374074
41.0,"(16, 48]",1209.2598264157139
41.0,"(16, 48]",-3094.5599999999995
41.0,"(16, 48]",3669.977777777777
41.0,"(16, 48]",-633.0999999999998
42.0,"(16, 48]",2338.5215044367474
42.0,"(16, 48]",-2647.196783571471
42.0,"(16, 48]",3089.4279227258344
42.0,"(16, 48]",1014.166666666666
42.0,"(16, 48]",-1146.9555555555546
42.0,"(16, 48]",1329.5619399706786
42.0,"(16, 48]",-3881.8952380952383
42.0,"(16, 48]",1343.9846153846154
43.0,"(16, 48]",95.40678071743332
43.0,"(16, 48]",5316.195384615385
43.0,"(16, 48]",-1433.5935828708145
43.0,"(16, 48]",2111.583333333334
43.0,"(16, 48]",-1368.8049999999996
43.0,"(16, 48]",-3564.889980470266
44.0,"(16, 48]",865.5525362318831
44.0,"(16, 48]",1386.875
44.0,"(16, 48]",2521.534090909091
44.0,"(16, 48]",-360.0625
