hours_used,hours_used,hours_used_diff,ws_diff
post,pre,,
13.832051282051111,13.801041666666666,0.0310096153844448,-2.0
13.398245614035,15.739285714285556,-2.341040100250556,2.0
18.287179487179444,14.642982456140277,3.644197031039166,5.0
17.125,11.7,5.425000000000001,31.0
15.9625,15.216666666666667,0.7458333333333336,-14.0
14.570454545454444,12.9,1.6704545454544437,-14.0
17.07261904761889,16.3797101449275,0.6929089026913893,-12.0
15.596666666666666,17.490476190476112,-1.8938095238094466,12.0
12.992028985507222,15.056666666666667,-2.0646376811594447,2.0
13.015384615384445,13.156,-0.14061538461555578,2.0
15.530303030302777,14.93636363636361,0.5939393939391664,4.0
13.618666666666666,13.296666666666667,0.3219999999999992,-5.0
14.97,13.566666666666666,1.4033333333333342,33.0
12.33611111111111,16.255,-3.9188888888888886,-36.0
15.128947368420834,2.3333333333333335,12.7956140350875,11.0
13.02857142857139,13.334259259259166,-0.30568783068777705,21.0
21.399333333333335,6.270833333333333,15.128500000000003,23.0
16.322463768115835,5.208333333333333,11.114130434782503,1.0
15.055128205128055,14.910869565217222,0.14425863991083254,-15.0
14.283333333333333,14.758974358974166,-0.475641025640833,8.0
15.618181818181666,17.599242424242224,-1.9810606060605576,-8.0
15.185416666666667,12.432407407407222,2.7530092592594446,-23.0
14.636666666666667,17.352083333333333,-2.715416666666666,-19.0
14.247916666666667,12.583333333333334,1.6645833333333329,0.0
13.248484848484722,17.491666666666667,-4.243181818181945,0.0
10.908333333333333,11.564,-0.6556666666666668,7.0
21.179629629629446,17.386,3.7936296296294465,-12.0
15.356,20.06388888888889,-4.70788888888889,12.0
21.262280701754168,21.67619047619028,-0.4139097744361102,-2.0
18.514166666666668,17.974666666666668,0.5395000000000003,7.0
13.989583333333334,13.363888888888889,0.625694444444445,18.0
13.789855072463611,14.466666666666667,-0.6768115942030555,-18.0
10.678070175438334,11.013541666666667,-0.33547149122833275,3.0
15.236538461538334,14.126666666666667,1.1098717948716672,-43.0
13.268589743589722,15.46,-2.191410256410279,16.0
9.294444444444444,15.518333333333333,-6.223888888888888,-14.0
19.06346153846139,20.43787878787861,-1.3744172494172204,40.0
19.37243589743583,17.511333333333333,1.8611025641024987,-41.0
15.1125,19.705,-4.592499999999998,-27.0
14.946666666666667,14.330769230769167,0.6158974358974998,27.0
12.391666666666667,17.721428571428333,-5.329761904761666,0.0
16.4,15.988888888888889,0.41111111111110965,5.0
12.498076923076667,13.386111111111111,-0.8880341880344442,42.0
12.407017543859444,12.995454545454445,-0.5884370015950005,-12.0
11.970512820512777,15.144202898550555,-3.1736900780377777,-36.0
18.267460317460277,13.741666666666667,4.525793650793609,-8.0
13.15,15.101111111111111,-1.9511111111111106,44.0
14.083333333333334,13.998611111111112,0.08472222222222214,-44.0
8.696969696969445,11.958823529411667,-3.261853832442222,-25.0
13.563043478260834,13.376666666666667,0.18637681159416708,-40.0
12.838690476190278,20.94333333333333,-8.104642857143054,-16.0
13.177083333333334,13.852083333333333,-0.6749999999999989,9.0
9.6,11.228666666666667,-1.6286666666666676,-52.0
11.516666666666667,8.58,2.9366666666666674,9.0
15.441666666666666,13.948666666666666,1.4930000000000003,49.0
9.772222222222222,13.858333333333333,-4.08611111111111,44.0
13.176190476190278,11.08611111111111,2.090079365079168,-44.0
13.218518518518334,6.608333333333333,6.610185185185,10.0
18.066666666666666,8.143333333333333,9.923333333333334,-7.0
14.580128205128055,17.174305555555556,-2.5941773504275005,7.0
13.005555555555556,4.25,8.755555555555556,-5.0
17.194444444444443,14.777777777777779,2.4166666666666643,3.0
16.839583333333334,15.216666666666667,1.6229166666666668,-3.0
10.829166666666667,11.709090909090833,-0.8799242424241651,-35.0
22.895238095238057,14.216666666666667,8.67857142857139,-4.0
14.605128205128056,12.962666666666667,1.6424615384613883,-2.0
14.007407407407221,15.664166666666667,-1.6567592592594451,-15.0
17.029761904761667,14.613333333333333,2.416428571428334,-3.0
16.54649122807,17.067857142856944,-0.5213659147869443,3.0
10.376851851851667,15.483333333333333,-5.106481481481666,3.0
12.747619047618889,12.71811594202889,0.029503105589999024,47.0
12.873611111111112,13.046212121211944,-0.1726010101008324,-29.0
17.475,6.85,10.625000000000002,9.0
14.602380952380834,11.396153846153611,3.2062271062272227,45.0
8.214285714285555,13.104166666666666,-4.889880952381111,63.0
15.076190476190277,11.069791666666667,4.00639880952361,-63.0
12.652941176470556,14.823809523809444,-2.170868347338889,56.0
13.183333333333334,13.745333333333333,-0.5619999999999994,49.0
10.87017543859639,14.983333333333333,-4.113157894736943,-49.0
11.764743589743333,11.536842105263055,0.22790148448027736,14.0
18.286805555555556,17.079166666666666,1.2076388888888907,7.0
13.769444444444444,14.966,-1.1965555555555554,37.0
9.130555555555556,7.875,1.2555555555555564,7.0
9.615555555555556,12.412878787878611,-2.7973232323230555,34.0
9.438095238095,8.898039215686111,0.5400560224088888,-27.0
5.33125,5.694444444444445,-0.3631944444444448,50.0
15.8,12.641666666666667,3.158333333333333,25.0
15.632608695651944,16.605208333333334,-0.9725996376813892,7.0
15.217333333333332,17.723333333333333,-2.5060000000000002,-7.0
21.373076923076667,16.0579710144925,5.315105908584165,7.0
14.854444444444445,12.3772727272725,2.477171717171945,-25.0
14.773529411764445,8.654761904761667,6.118767507002778,9.0
8.448148148148055,6.858333333333333,1.589814814814722,26.0
6.1481481481480555,8.35,-2.201851851851944,-26.0
2.5,12.58,-10.08,-21.0
13.24236111111111,13.913043478260834,-0.6706823671497233,-5.0
13.928205128205,14.53043478260861,-0.6022296544036099,-27.0
16.973809523809443,19.00733333333333,-2.0335238095238886,-17.0
14.9690476190475,15.313333333333333,-0.3442857142858333,-12.0
15.465555555555556,13.678888888888888,1.786666666666667,-4.0
17.52179487179472,15.892156862745,1.629638009049721,-30.0
23.011111111111113,7.45,15.561111111111114,-9.0
19.20641025641,15.578666666666667,3.627743589743332,13.0
12.142948717948611,12.666,-0.5230512820513891,-9.0
12.3,13.441025641025556,-1.1410256410255553,-9.0
12.697101449275278,16.544444444444444,-3.847342995169166,-2.0
11.6690476190475,12.349382716049167,-0.6803350970016666,8.0
3.558333333333333,11.560185185185,-8.001851851851667,-33.0
13.113888888888889,4.783333333333333,8.330555555555556,33.0
9.105555555555556,14.203333333333333,-5.097777777777777,2.0
14.319230769230556,13.842,0.4772307692305553,1.0
13.297916666666667,12.125,1.1729166666666675,-48.0
12.909090909090834,14.458666666666666,-1.5495757575758322,22.0
15.772222222222222,11.922916666666667,3.8493055555555546,-46.0
13.454629629629444,15.664705882352777,-2.210076252723333,28.0
14.114285714285556,13.41842105263139,0.6958646616541664,-4.0
9.852083333333333,15.132222222222222,-5.280138888888889,24.0
14.378205128205,10.4297101449275,3.9484949832775005,-24.0
13.273484848484722,15.261111111111111,-1.9876262626263888,-2.0
13.247619047618889,14.951754385964723,-1.704135338345834,-16.0
14.470833333333333,12.326190476190277,2.1446428571430562,-37.0
15.957936507936388,16.521212121211946,-0.5632756132755574,34.0
20.84487179487167,17.376666666666665,3.4682051282050033,29.0
14.464583333333334,12.566666666666666,1.8979166666666671,-28.0
16.441666666666666,14.051388888888889,2.3902777777777775,-22.0
12.0,14.666666666666666,-2.666666666666666,-2.0
15.5579710144925,8.633333333333333,6.924637681159167,22.0
15.248666666666667,13.590476190476112,1.6581904761905548,-7.0
10.225,15.441666666666666,-5.216666666666667,-39.0
15.902777777777779,10.072916666666666,5.8298611111111125,39.0
13.764814814814722,14.03,-0.26518518518527756,-13.0
15.95,19.08,-3.129999999999999,-1.0
17.2,12.6,4.6,34.0
14.456666666666667,18.55072463768111,-4.094057971014443,13.0
10.286666666666667,11.69761904761889,-1.4109523809522226,1.0
13.592063492063334,15.514,-1.9219365079366657,-10.0
16.253333333333334,13.913333333333334,2.34,-5.0
13.119444444444444,14.040972222222223,-0.9215277777777793,-20.0
5.645833333333333,8.394444444444444,-2.748611111111111,47.0
9.116666666666667,6.925,2.1916666666666673,-11.0
15.122666666666667,10.942424242424167,4.1802424242425005,46.0
10.116025641025555,12.374,-2.2579743589744457,-19.0
14.888461538461389,13.889333333333333,0.9991282051280557,16.0
17.06086956521722,3.6166666666666667,13.444202898550554,-21.0
15.081884057970834,11.831746031745833,3.2501380262250006,-66.0
13.205555555555556,13.416666666666666,-0.21111111111111036,49.0
22.291666666666668,21.197222222222223,1.094444444444445,31.0
14.037878787878611,22.216666666666665,-8.178787878788054,-31.0
14.757051282051112,15.349305555555556,-0.5922542735044445,34.0
18.288,16.756666666666668,1.5313333333333325,-20.0
12.730555555555556,11.383333333333333,1.3472222222222232,40.0
14.847619047618888,10.372222222222222,4.4753968253966665,-40.0
16.949275362318613,18.753333333333334,-1.8040579710147213,10.0
8.020370370370278,7.856481481481389,0.16388888888888964,-26.0
14.0141025641025,16.3757575757575,-2.3616550116550012,-41.0
17.103030303030277,20.688,-3.584969696969722,4.0
21.865384615384446,16.60333333333333,5.2620512820511145,-4.0
17.428205128205,17.455555555555556,-0.02735042735055515,21.0
14.703968253968055,12.156944444444445,2.54702380952361,30.0
17.865384615384446,16.143333333333334,1.7220512820511118,-30.0
13.68525641025639,16.591666666666665,-2.9064102564102754,10.0
11.93,11.40625,0.5237499999999997,20.0
10.612962962962778,12.7973684210525,-2.1844054580897225,-20.0
14.293518518518333,13.8,0.49351851851833217,-20.0
12.289583333333333,12.466666666666667,-0.17708333333333393,-12.0
15.313888888888888,16.079166666666666,-0.7652777777777775,38.0
13.963333333333333,9.116666666666667,4.846666666666666,-38.0
13.9440476190475,14.44375,-0.49970238095249897,18.0
16.975,21.376,-4.401,25.0
20.261333333333333,17.083333333333332,3.178000000000001,-25.0
17.342857142856943,3.1666666666666665,14.176190476190277,-10.0
14.586363636363611,13.966666666666667,0.6196969696969443,-16.0
13.50625,12.525,0.9812499999999993,5.0
13.265686274509722,15.352777777777778,-2.0870915032680557,7.0
13.954545454545277,12.93205128205111,1.0224941724941665,35.0
14.023015873015833,13.904166666666667,0.11884920634916618,-49.0
17.206,15.451851851851666,1.7541481481483334,-8.0
13.320833333333333,14.56,-1.2391666666666676,-14.0
16.03148148148139,14.57,1.461481481481389,-21.0
13.545,14.979166666666666,-1.4341666666666661,21.0
15.349275362318611,10.881481481481389,4.467793880837222,-21.0
12.2625,18.608666666666668,-6.346166666666669,30.0
14.724074074073888,16.05,-1.3259259259261125,-5.0
15.834615384615278,14.227777777777778,1.6068376068374999,11.0
10.325925925925834,17.61111111111111,-7.285185185185277,-8.0
19.251666666666665,19.819444444444443,-0.5677777777777777,-8.0
18.84935897435889,18.83235294117639,0.0170060331825006,8.0
15.444444444444445,14.453787878787777,0.9906565656566677,-10.0
17.133333333333333,17.259333333333334,-0.12600000000000122,47.0
18.5,19.060666666666666,-0.5606666666666662,6.0
11.315217391304166,9.519696969696945,1.7955204216072218,-6.0
17.96858974358972,16.621333333333332,1.3472564102563886,19.0
8.08611111111111,12.891666666666667,-4.805555555555557,1.0
6.966666666666667,7.98431372549,-1.017647058823333,-17.0
8.27857142857139,12.921296296296111,-4.642724867724722,23.0
14.095652173912777,14.558333333333334,-0.46268115942055665,-28.0
14.733333333333333,16.276923076923055,-1.5435897435897221,7.0
11.863492063491945,11.866,-0.002507936508054698,-10.0
18.280666666666665,19.787333333333333,-1.5066666666666677,-11.0
14.152631578947222,12.262318840579445,1.8903127383677774,6.0
13.672,12.33,1.3420000000000005,-6.0
12.793333333333333,14.182,-1.3886666666666674,7.0
11.308823529411667,10.933333333333334,0.3754901960783332,-39.0
17.83939393939389,16.879166666666666,0.9602272727272236,-7.0
15.886666666666667,15.898484848484722,-0.011818181818055606,7.0
11.957936507936388,15.886666666666667,-3.9287301587302785,-27.0
18.887037037036944,18.27,0.617037037036944,-10.0
14.666666666666666,14.744871794871667,-0.07820512820500092,12.0
18.551111111111112,14.054444444444444,4.496666666666668,-42.0
15.312222222222223,20.852666666666668,-5.540444444444445,18.0
21.93787878787861,15.491111111111111,6.446767676767498,-18.0
12.708333333333334,14.28,-1.5716666666666654,-1.0
13.565277777777778,13.830555555555556,-0.2652777777777775,-2.0
14.376984126983889,14.707638888888889,-0.3306547619050004,5.0
13.145555555555555,14.093055555555555,-0.9474999999999998,9.0
12.997222222222222,11.886274509803888,1.1109477124183336,39.0
14.922666666666666,13.285555555555556,1.6371111111111105,3.0
18.233333333333334,20.921428571428333,-2.6880952380949985,9.0
17.0375,14.744791666666666,2.2927083333333353,2.0
10.710897435897222,13.848611111111111,-3.13771367521389,26.0
11.15,6.733333333333333,4.416666666666667,12.0
13.59,18.260869565217224,-4.670869565217224,19.0
12.781666666666666,10.541666666666666,2.24,28.0
14.782575757575556,12.891333333333334,1.8912424242422219,-16.0
15.713888888888889,16.695238095238057,-0.9813492063491687,10.0
14.67,13.77,0.9000000000000004,-29.0
13.706060606060555,12.1825,1.5235606060605562,35.0
13.122222222222222,13.768627450980278,-0.6464052287580557,-3.0
14.371333333333334,13.1,1.2713333333333345,3.0
13.96794871794861,14.3772727272725,-0.409324009323889,-6.0
11.857291666666667,12.273529411764445,-0.4162377450977779,2.0
13.286111111111111,14.273148148148056,-0.987037037036945,-47.0
11.416666666666666,14.1775,-2.760833333333334,19.0
10.51875,20.81515151515139,-10.296401515151388,-5.0
13.526388888888889,15.216666666666667,-1.6902777777777782,-14.0
12.581481481481388,14.819444444444445,-2.2379629629630564,29.0
12.501333333333333,11.736666666666666,0.7646666666666668,20.0
11.304166666666667,12.910416666666666,-1.6062499999999993,25.0
11.2375,13.333333333333334,-2.095833333333333,-25.0
15.891666666666667,20.057894736841945,-4.166228070175277,0.0
19.7507575757575,22.47222222222222,-2.721464646464721,-22.0
17.021333333333335,18.11507936507917,-1.0937460317458338,-5.0
16.015333333333334,13.537878787878611,2.477454545454723,5.0
9.955555555555556,10.3875,-0.4319444444444436,20.0
10.652,12.15,-1.498000000000001,-20.0
10.088333333333333,15.918115942028889,-5.829782608695556,-3.0
12.320833333333333,12.630303030302779,-0.3094696969694457,3.0
10.912962962962778,14.47638888888889,-3.5634259259261114,4.0
17.381333333333334,15.544,1.8373333333333335,-35.0
19.950641025640834,9.9875,9.963141025640834,10.0
19.214,15.666666666666666,3.5473333333333326,-12.0
13.201851851851666,15.909523809523611,-2.707671957671945,10.0
16.151754385964722,20.800925925925835,-4.649171539961113,-6.0
17.008333333333333,22.13888888888889,-5.130555555555556,5.0
18.026811594202776,16.8625,1.1643115942027755,10.0
12.778947368420834,11.608333333333333,1.1706140350875014,-14.0
17.991333333333333,14.190277777777778,3.801055555555555,-20.0
12.991666666666667,13.751515151515,-0.759848484848332,27.0
16.675333333333334,13.590666666666667,3.084666666666667,2.0
12.71111111111111,12.557638888888889,0.1534722222222218,-31.0
14.898076923076667,14.038194444444445,0.8598824786322226,1.0
16.374242424242222,15.255333333333333,1.1189090909088897,-3.0
14.444666666666667,15.8257575757575,-1.3810909090908332,19.0
14.794666666666666,11.893859649122778,2.9008070175438885,47.0
7.858333333333333,16.841666666666665,-8.98333333333333,49.0
9.394444444444444,5.216666666666667,4.177777777777777,-19.0
8.415476190476111,9.65,-1.234523809523889,27.0
14.946296296296111,14.27,0.6762962962961119,3.0
14.683333333333334,13.280952380952222,1.4023809523811117,-3.0
9.895333333333333,11.386805555555556,-1.4914722222222228,-8.0
14.592857142856944,16.611805555555556,-2.0189484126986112,-13.0
15.144444444444444,15.725,-0.5805555555555557,13.0
16.455555555555556,18.055333333333333,-1.5997777777777777,-11.0
12.291228070175277,7.95,4.341228070175277,23.0
11.488461538461388,10.488666666666667,0.9997948717947214,30.0
14.433333333333334,15.167777777777777,-0.7344444444444438,-6.0
16.109523809523612,13.503333333333334,2.606190476190278,9.0
16.412179487179444,16.226,0.18617948717944444,-8.0
18.725641025640833,20.299333333333333,-1.5736923076925002,-8.0
17.698076923076666,17.887179487179445,-0.18910256410277881,8.0
16.360833333333332,13.71111111111111,2.6497222222222216,0.0
17.6891025641025,19.030666666666665,-1.3415641025641634,-26.0
18.030769230769167,17.820666666666668,0.21010256410249895,26.0
16.03141025641,16.73263888888889,-0.701228632478891,-26.0
11.587179487179444,13.652777777777779,-2.0655982905983343,-25.0
16.5,18.924444444444443,-2.4244444444444433,-30.0
12.233333333333333,17.094444444444445,-4.8611111111111125,30.0
13.716666666666667,13.392666666666667,0.32399999999999984,6.0
13.301923076923055,14.513333333333334,-1.2114102564102787,7.0
16.73205128205111,15.33,1.4020512820511097,21.0
10.064583333333333,11.408333333333333,-1.34375,-27.0
20.274305555555557,18.904385964912223,1.3699195906433346,2.0
15.2125,13.461333333333334,1.7511666666666663,-23.0
16.014814814814724,21.972916666666666,-5.958101851851943,-7.0
9.709166666666667,14.327536231883888,-4.618369565217222,-11.0
14.430769230769167,16.542982456140276,-2.112213225371109,16.0
14.287037037036944,13.183333333333334,1.1037037037036104,-16.0
12.335714285714166,9.891666666666667,2.444047619047499,21.0
1.2333333333333334,16.894444444444446,-15.661111111111111,-52.0
15.41136363636361,15.302666666666667,0.10869696969694331,14.0
17.198,19.905333333333335,-2.7073333333333345,-16.0
17.889743589743333,17.486805555555556,0.40293803418777685,16.0
19.697333333333333,19.194666666666667,0.5026666666666664,13.0
15.799019607843055,14.743333333333334,1.0556862745097213,17.0
10.353333333333333,12.607142857142778,-2.253809523809444,19.0
12.481666666666667,12.916666666666666,-0.4349999999999987,-19.0
13.755769230769166,15.10724637681139,-1.3514771460422228,32.0
12.899305555555555,14.073913043478056,-1.1746074879225006,-30.0
10.033333333333333,7.64,2.3933333333333335,-44.0
11.844117647058612,10.594444444444445,1.2496732026141668,44.0
13.2297101449275,11.822222222222223,1.4074879227052772,-1.0
15.301666666666666,15.034722222222221,0.26694444444444443,-4.0
15.207142857142777,14.998611111111112,0.20853174603166558,14.0
16.369230769230555,17.754761904761665,-1.3855311355311102,-14.0
18.795833333333334,18.379333333333335,0.4164999999999992,49.0
12.697222222222223,10.627380952380832,2.0698412698413904,-6.0
8.378571428571389,14.683333333333334,-6.3047619047619445,6.0
7.979166666666667,8.033333333333333,-0.05416666666666625,-6.0
11.97888888888889,11.091666666666667,0.8872222222222224,-10.0
14.437037037036944,12.895454545454445,1.5415824915824992,-11.0
12.151282051281944,14.493333333333334,-2.34205128205139,11.0
7.866666666666666,9.85,-1.9833333333333334,12.0
14.674666666666667,14.947333333333333,-0.27266666666666595,22.0
17.20238095238083,13.362962962962778,3.8394179894180542,4.0
15.414912280701667,10.7,4.714912280701668,12.0
15.505769230769166,15.578,-0.07223076923083305,33.0
9.637820512820278,9.708771929824444,-0.0709514170041654,30.0
22.005128205128056,22.506,-0.5008717948719443,28.0
11.840625,7.36,4.480624999999999,-17.0
13.558333333333334,13.693333333333333,-0.1349999999999998,10.0
12.703623188405556,12.275,0.428623188405556,-10.0
12.072463768115833,12.981372549019444,-0.9089087809036105,41.0
11.524242424242223,10.522222222222222,1.0020202020200006,-3.0
19.618333333333332,15.061458333333333,4.556875,2.0
15.777333333333333,18.327083333333334,-2.5497500000000013,19.0
15.635416666666666,21.56875,-5.933333333333335,43.0
10.243333333333334,9.848484848484722,0.39484848484861246,46.0
10.405555555555555,14.783333333333333,-4.377777777777778,-45.0
10.353623188405555,13.07013888888889,-2.7165157004833347,3.0
12.808771929824445,13.546666666666667,-0.7378947368422217,-13.0
12.948888888888888,14.775,-1.8261111111111124,26.0
14.655555555555555,13.312666666666667,1.3428888888888881,-25.0
12.514583333333333,14.859722222222222,-2.34513888888889,25.0
16.86984126984111,19.148333333333333,-2.278492063492223,12.0
20.976,15.0,5.975999999999999,-52.0
14.741025641025555,12.744444444444444,1.9965811965811113,42.0
12.384615384615278,11.264583333333333,1.120032051281946,-42.0
15.6,13.107142857142778,2.492857142857222,42.0
13.17407407407389,13.881884057970833,-0.7078099838969436,25.0
14.655263157894723,15.579629629629444,-0.9243664717347215,-50.0
20.581944444444446,18.061403508771665,2.5205409356727806,49.0
12.2,12.094927536231667,0.10507246376833201,-19.0
13.16025641025639,15.572666666666667,-2.4124102564102774,37.0
11.860416666666667,11.617391304347779,0.24302536231888894,-35.0
11.244791666666666,11.814492753623055,-0.569701086956389,28.0
15.283333333333333,8.583333333333334,6.699999999999999,-23.0
11.346666666666666,8.516666666666667,2.8299999999999983,41.0
16.167361111111113,15.691666666666666,0.4756944444444464,-14.0
16.643055555555556,15.3875,1.2555555555555564,-3.0
15.063725490195834,15.279629629629444,-0.21590413943360964,-14.0
16.584722222222222,18.822666666666667,-2.2379444444444445,33.0
20.262179487179445,17.013043478260833,3.2491360089186117,-33.0
18.19935897435889,17.477777777777778,0.7215811965811127,33.0
14.302777777777777,14.525333333333334,-0.22255555555555695,14.0
13.4925925925925,15.822222222222223,-2.329629629629723,-14.0
13.557692307692223,14.5,-0.9423076923077769,35.0
13.41388888888889,13.627777777777778,-0.21388888888888857,9.0
8.298039215686112,12.238888888888889,-3.940849673202777,-14.0
11.555555555555555,10.268888888888888,1.286666666666667,27.0
12.501388888888888,12.191666666666666,0.3097222222222218,-26.0
12.161333333333333,13.796825396825279,-1.6354920634919452,-26.0
10.121428571428334,13.376515151515,-3.2550865800866653,26.0
12.280555555555555,8.29375,3.9868055555555557,-26.0
16.464743589743332,14.64015151515139,1.8245920745919424,-42.0
16.4456140350875,12.028333333333334,4.4172807017541675,2.0
22.233333333333334,17.372222222222224,4.861111111111111,-7.0
16.654,15.208333333333334,1.445666666666666,18.0
15.251282051281944,15.5882352941175,-0.3369532428355555,14.0
