ws_diff,ws_diff_bin,steps_diff
-20.0,"(-48, -16]",-331.9545454545455
-20.0,"(-48, -16]",-1027.7083333333335
-20.0,"(-48, -16]",-1695.1009101316808
-20.0,"(-48, -16]",-2767.0144927536244
-20.0,"(-48, -16]",-927.25
-19.0,"(-48, -16]",-1243.0873488385078
-19.0,"(-48, -16]",1912.833333333333
-19.0,"(-48, -16]",-3152.2286921067243
-19.0,"(-48, -16]",4977.951578947368
-19.0,"(-48, -16]",5228.5274633538065
-19.0,"(-48, -16]",-4508.1558441558445
-19.0,"(-48, -16]",-916.7070707070708
-19.0,"(-48, -16]",1703.0079714961405
-19.0,"(-48, -16]",-215.94615384615463
-19.0,"(-48, -16]",-4354.666666666667
-19.0,"(-48, -16]",-17.833333333333034
-19.0,"(-48, -16]",-1260.6
-19.0,"(-48, -16]",3540.9178669032
-19.0,"(-48, -16]",-955.3740070347501
-19.0,"(-48, -16]",-2062.550769230769
-19.0,"(-48, -16]",-667.4583333333335
-19.0,"(-48, -16]",2630.4444444444434
-19.0,"(-48, -16]",-3799.3408695652174
-19.0,"(-48, -16]",-1303.2142857142853
-19.0,"(-48, -16]",2362.0804195804194
-19.0,"(-48, -16]",981.25
-19.0,"(-48, -16]",1535.3999999999994
-19.0,"(-48, -16]",-7570.200000000002
-19.0,"(-48, -16]",250.125
-19.0,"(-48, -16]",234.96527777777786
-19.0,"(-48, -16]",-589.7192982456145
-19.0,"(-48, -16]",4759.35
-19.0,"(-48, -16]",-2957.550961234
-19.0,"(-48, -16]",-138.21428571428532
-19.0,"(-48, -16]",-744.1088688914551
-19.0,"(-48, -16]",-5036.108333333334
-19.0,"(-48, -16]",-2555.1339136776182
-19.0,"(-48, -16]",-1965.7215384615383
-19.0,"(-48, -16]",2239.6538461538457
-19.0,"(-48, -16]",170.87820512820508
-19.0,"(-48, -16]",-5115.861078818083
-19.0,"(-48, -16]",778.1188811188816
-19.0,"(-48, -16]",1411.125
-19.0,"(-48, -16]",-1946.6783333333335
-19.0,"(-48, -16]",-3588.200557669878
-19.0,"(-48, -16]",66.41666666666697
-19.0,"(-48, -16]",194.675117149699
-19.0,"(-48, -16]",-4168.601538461538
-19.0,"(-48, -16]",-5310.344052342873
-19.0,"(-48, -16]",947.3333333333336
-19.0,"(-48, -16]",-1443.7127272727264
-19.0,"(-48, -16]",-338.88072427320867
-19.0,"(-48, -16]",-6487.857142857143
-19.0,"(-48, -16]",106.47500000000036
-19.0,"(-48, -16]",-1396.770833333333
-19.0,"(-48, -16]",736.415
-19.0,"(-48, -16]",923.2198643463244
-19.0,"(-48, -16]",1298.2276923076927
-19.0,"(-48, -16]",1551.1446153846155
-19.0,"(-48, -16]",-5279.470015091227
-19.0,"(-48, -16]",77.07142857142844
-19.0,"(-48, -16]",-1176.8685107316228
-19.0,"(-48, -16]",3965.817307692309
-19.0,"(-48, -16]",1401.409090909091
-19.0,"(-48, -16]",-1313.4027777777785
-19.0,"(-48, -16]",-610.8953786049851
-19.0,"(-48, -16]",-2076.0
-19.0,"(-48, -16]",1544.4334112244633
-19.0,"(-48, -16]",-2118.332391451515
-19.0,"(-48, -16]",651.1446886446884
-19.0,"(-48, -16]",-291.0215651288695
-19.0,"(-48, -16]",296.8194444444444
-19.0,"(-48, -16]",1722.4533333333331
-19.0,"(-48, -16]",1261.954545454545
-19.0,"(-48, -16]",-1369.7403821344715
-19.0,"(-48, -16]",-9578.663865546216
-19.0,"(-48, -16]",2056.444444444445
-19.0,"(-48, -16]",-3144.78
-19.0,"(-48, -16]",-2302.191666666667
-19.0,"(-48, -16]",-1315.4375
-19.0,"(-48, -16]",511.58347526222224
-19.0,"(-48, -16]",835.2070588235301
-19.0,"(-48, -16]",803.619565217391
-19.0,"(-48, -16]",-203.30555555555569
-19.0,"(-48, -16]",261.869565217391
-19.0,"(-48, -16]",-13171.493762201999
-19.0,"(-48, -16]",3855.650000000001
-19.0,"(-48, -16]",3100.4243620434167
-19.0,"(-48, -16]",-2477.1416666666664
-19.0,"(-48, -16]",-3781.356679214174
-18.0,"(-48, -16]",-7210.5993589743575
-18.0,"(-48, -16]",2149.8205128205122
-18.0,"(-48, -16]",-2312.2328776044005
-18.0,"(-48, -16]",2953.8544941717682
-18.0,"(-48, -16]",-4979.5549865724015
-18.0,"(-48, -16]",1508.3264654635775
-18.0,"(-48, -16]",2723.6500000000005
-18.0,"(-48, -16]",1979.9864253393664
-18.0,"(-48, -16]",1271.3888888888887
-18.0,"(-48, -16]",473.54524675109496
-18.0,"(-48, -16]",1694.6570512820515
-18.0,"(-48, -16]",-10140.867826086955
-18.0,"(-48, -16]",975.228770607579
-18.0,"(-48, -16]",-1174.535
-18.0,"(-48, -16]",-2518.2352941176473
-18.0,"(-48, -16]",-5125.152842944287
-18.0,"(-48, -16]",-8004.027777777777
-18.0,"(-48, -16]",-564.6959062766359
-18.0,"(-48, -16]",-52.461666666666595
-18.0,"(-48, -16]",-342.125
-18.0,"(-48, -16]",-225.78571428571468
-18.0,"(-48, -16]",3394.7569230769236
-18.0,"(-48, -16]",1198.8282828282827
-18.0,"(-48, -16]",2551.740869565217
-18.0,"(-48, -16]",400.40118577075106
-18.0,"(-48, -16]",4440.968430292857
-18.0,"(-48, -16]",-606.7216350857698
-18.0,"(-48, -16]",-1811.6764705882351
-18.0,"(-48, -16]",1201.2101244134642
-18.0,"(-48, -16]",-2752.25127992381
-18.0,"(-48, -16]",767.3599999999999
-18.0,"(-48, -16]",-2445.696594427244
-18.0,"(-48, -16]",3965.391304347826
-18.0,"(-48, -16]",31.77083333333394
-18.0,"(-48, -16]",-1049.8999811783788
-18.0,"(-48, -16]",-2832.0595238095248
-18.0,"(-48, -16]",-864.4307975917368
-18.0,"(-48, -16]",4816.973339523669
-18.0,"(-48, -16]",-2952.1617391304353
-18.0,"(-48, -16]",-93.771929824562
-18.0,"(-48, -16]",-4835.380952380952
-18.0,"(-48, -16]",-1297.8999999999996
-18.0,"(-48, -16]",2373.26
-18.0,"(-48, -16]",-3641.2237268665226
-18.0,"(-48, -16]",1029.6456828829332
-18.0,"(-48, -16]",-5226.666666666666
-18.0,"(-48, -16]",-5289.0317460317465
-18.0,"(-48, -16]",-1512.6008603178616
-18.0,"(-48, -16]",-11940.119772186
-18.0,"(-48, -16]",-2906.219047619047
-18.0,"(-48, -16]",-3607.4496770350315
-18.0,"(-48, -16]",-837.4730769230772
-18.0,"(-48, -16]",-859.4324953677188
-18.0,"(-48, -16]",2048.0568812508122
-18.0,"(-48, -16]",576.2440476190478
-18.0,"(-48, -16]",523.30588791275
-18.0,"(-48, -16]",-1189.4466666666665
-18.0,"(-48, -16]",-2953.7638753250844
-18.0,"(-48, -16]",-6323.63758372325
-18.0,"(-48, -16]",2296.1669937520514
-18.0,"(-48, -16]",2478.888111888112
-18.0,"(-48, -16]",667.4747474747472
-18.0,"(-48, -16]",625.2876923076923
-18.0,"(-48, -16]",-5069.212374581939
-18.0,"(-48, -16]",8804.089743589742
-18.0,"(-48, -16]",-14490.846984912
-18.0,"(-48, -16]",758.5714285714295
-18.0,"(-48, -16]",-622.0640701282
-18.0,"(-48, -16]",4431.968457035
-18.0,"(-48, -16]",201.6333333333337
-18.0,"(-48, -16]",-260.6214285714286
-18.0,"(-48, -16]",2.1818181818180165
-18.0,"(-48, -16]",-1646.8615384615375
-18.0,"(-48, -16]",3950.4471494867503
-18.0,"(-48, -16]",-605.9876923076927
-18.0,"(-48, -16]",-2352.159090909091
-18.0,"(-48, -16]",1404.4444444444448
-18.0,"(-48, -16]",-5415.959999999999
-18.0,"(-48, -16]",-4430.825396825398
-17.0,"(-48, -16]",337.4819751315779
-17.0,"(-48, -16]",-1925.7458201311813
-17.0,"(-48, -16]",-2604.107142857143
-17.0,"(-48, -16]",-2214.2857142857133
-17.0,"(-48, -16]",-1598.2353846153853
-17.0,"(-48, -16]",653.6987179487177
-17.0,"(-48, -16]",427.47392442417055
-17.0,"(-48, -16]",-1733.4426877470362
-17.0,"(-48, -16]",-4937.576666666666
-17.0,"(-48, -16]",505.4238095238088
-17.0,"(-48, -16]",1758.577777777778
-17.0,"(-48, -16]",-503.57072929919195
-17.0,"(-48, -16]",5895.84
-17.0,"(-48, -16]",-2292.2105263157896
-17.0,"(-48, -16]",311.4707692307693
-17.0,"(-48, -16]",-1641.083333333333
-17.0,"(-48, -16]",3913.037267080745
-17.0,"(-48, -16]",-998.7762237762244
-17.0,"(-48, -16]",-91.04819772677706
-17.0,"(-48, -16]",4573.380952380953
-17.0,"(-48, -16]",922.9000000000003
-17.0,"(-48, -16]",-248.1955555555556
-17.0,"(-48, -16]",-265.0
-17.0,"(-48, -16]",-2114.752941176471
-17.0,"(-48, -16]",265.52499999999964
-17.0,"(-48, -16]",5374.799999999998
-17.0,"(-48, -16]",122.36363636363606
-17.0,"(-48, -16]",-790.3200000000003
-17.0,"(-48, -16]",-2704.7641538742937
-17.0,"(-48, -16]",-4937.293846153845
-17.0,"(-48, -16]",-1302.0
-17.0,"(-48, -16]",501.95807679333296
-17.0,"(-48, -16]",-229.83975230140004
-17.0,"(-48, -16]",-459.07999999999987
-17.0,"(-48, -16]",-2393.1061538461545
-17.0,"(-48, -16]",-293.782608695652
-17.0,"(-48, -16]",2627.7615384615383
-17.0,"(-48, -16]",-1577.094029577076
-17.0,"(-48, -16]",-2786.818461538461
-17.0,"(-48, -16]",-4354.219999999998
-17.0,"(-48, -16]",-392.8752577008213
-17.0,"(-48, -16]",-457.5398550724631
-17.0,"(-48, -16]",3901.08
-17.0,"(-48, -16]",3816.568181818182
-17.0,"(-48, -16]",7443.630286949061
-17.0,"(-48, -16]",1227.6762113081945
-17.0,"(-48, -16]",-3902.3333618163347
-17.0,"(-48, -16]",-247.19237723178546
-17.0,"(-48, -16]",3441.590909090909
-17.0,"(-48, -16]",-472.64253470809484
-17.0,"(-48, -16]",-540.0
-17.0,"(-48, -16]",-767.2993017578392
-17.0,"(-48, -16]",2.7199999999998
-17.0,"(-48, -16]",-1630.029411764706
-17.0,"(-48, -16]",-24.866666666666788
-17.0,"(-48, -16]",2034.6666666666665
-17.0,"(-48, -16]",246.45692307692295
-17.0,"(-48, -16]",-3768.4545454545455
-17.0,"(-48, -16]",9054.857142857143
-17.0,"(-48, -16]",-5435.380952380952
-17.0,"(-48, -16]",1092.6089743589746
-17.0,"(-48, -16]",-384.0933014354068
-17.0,"(-48, -16]",245.11538461538484
-17.0,"(-48, -16]",-555.0087155002125
-17.0,"(-48, -16]",2183.0362361662355
-17.0,"(-48, -16]",6754.266666666666
-17.0,"(-48, -16]",1521.6628571428573
-17.0,"(-48, -16]",2521.1636363636358
-17.0,"(-48, -16]",-1395.7631959478185
-17.0,"(-48, -16]",876.8429497135521
-17.0,"(-48, -16]",-3141.2916250116277
-17.0,"(-48, -16]",1834.6014492753625
-17.0,"(-48, -16]",947.6086956521741
-17.0,"(-48, -16]",875.500496419967
-17.0,"(-48, -16]",-86.36766550785342
-17.0,"(-48, -16]",668.6285714285714
-17.0,"(-48, -16]",1476.8418893817493
-17.0,"(-48, -16]",-4189.5970787653605
-17.0,"(-48, -16]",2518.152355583692
-17.0,"(-48, -16]",-3.221153846154266
-17.0,"(-48, -16]",-4057.5446153846146
-17.0,"(-48, -16]",1367.0277777777776
-17.0,"(-48, -16]",-938.9061538461548
-16.0,"(-48, -16]",-622.6293995859214
-16.0,"(-48, -16]",2488.7333333333336
-16.0,"(-48, -16]",1866.2962639137884
-16.0,"(-48, -16]",579.7352941176467
-16.0,"(-48, -16]",-8103.672157586163
-16.0,"(-48, -16]",-1259.3309090909088
-16.0,"(-48, -16]",1874.6805555555552
-16.0,"(-48, -16]",-1378.455882352941
-16.0,"(-48, -16]",-584.7281538721736
-16.0,"(-48, -16]",458.229468599034
-16.0,"(-48, -16]",4936.0894900111525
-16.0,"(-48, -16]",-1585.7307692307693
-16.0,"(-48, -16]",2453.523076923077
-16.0,"(-48, -16]",5413.454545454546
-16.0,"(-48, -16]",-3212.4069264069262
-16.0,"(-48, -16]",-2298.678571428572
-16.0,"(-48, -16]",-2265.5934065934052
-16.0,"(-48, -16]",-295.4630394449937
-16.0,"(-48, -16]",-744.2777777777774
-16.0,"(-48, -16]",-2787.842948717949
-16.0,"(-48, -16]",3874.876811594204
-16.0,"(-48, -16]",-775.090909090909
-16.0,"(-48, -16]",-5723.377391304348
-16.0,"(-48, -16]",271.39393939393904
-16.0,"(-48, -16]",-1969.38
-16.0,"(-48, -16]",-1069.608333333333
-16.0,"(-48, -16]",5922.950000000002
-16.0,"(-48, -16]",-2491.0526315789475
-16.0,"(-48, -16]",2172.672727272727
-16.0,"(-48, -16]",-769.3486628826922
-16.0,"(-48, -16]",5216.0
-16.0,"(-48, -16]",-2328.654860721665
-16.0,"(-48, -16]",-3097.0133333333333
-16.0,"(-48, -16]",-2444.5224368055833
-16.0,"(-48, -16]",-8.175000000000182
-16.0,"(-48, -16]",-963.8475208310527
-16.0,"(-48, -16]",924.8823529411766
-16.0,"(-48, -16]",-4013.175671827954
-16.0,"(-48, -16]",371.52272727272697
-16.0,"(-48, -16]",3561.643076923077
-16.0,"(-48, -16]",748.5555555555558
-16.0,"(-48, -16]",1219.0515797928333
-16.0,"(-48, -16]",529.2539583842663
-16.0,"(-48, -16]",-257.7179487179488
-16.0,"(-48, -16]",1366.0905263157902
-16.0,"(-48, -16]",4286.519565217392
-16.0,"(-48, -16]",9089.029304029304
-16.0,"(-48, -16]",2495.755384615385
-16.0,"(-48, -16]",1014.1223776223778
-16.0,"(-48, -16]",795.3384615384613
-16.0,"(-48, -16]",-1963.457142857143
-16.0,"(-48, -16]",3896.083333333333
-16.0,"(-48, -16]",-350.6730769230772
-16.0,"(-48, -16]",1607.7321354333326
-16.0,"(-48, -16]",-234.38655462184943
-16.0,"(-48, -16]",1082.4696356275304
-16.0,"(-48, -16]",710.396825396826
-16.0,"(-48, -16]",2780.777777777777
-16.0,"(-48, -16]",-438.8852592595733
-16.0,"(-48, -16]",-5094.557692307692
-16.0,"(-48, -16]",830.0769230769229
-16.0,"(-48, -16]",3049.5
-16.0,"(-48, -16]",-845.5777777777785
-16.0,"(-48, -16]",155.55555555555566
-16.0,"(-48, -16]",2111.815384615385
-16.0,"(-48, -16]",3391.0213675213677
-16.0,"(-48, -16]",716.0175438596489
-16.0,"(-48, -16]",1240.746352445024
-16.0,"(-48, -16]",-3278.976009119609
-16.0,"(-48, -16]",553.3604099209897
-16.0,"(-48, -16]",-14.956043956043684
-16.0,"(-48, -16]",-613.6506410256411
-16.0,"(-48, -16]",-1425.9215074970707
-16.0,"(-48, -16]",1376.1076923076926
-16.0,"(-48, -16]",-1870.666666666667
-16.0,"(-48, -16]",-118.76178397605145
-16.0,"(-48, -16]",-140.35314685314734
-16.0,"(-48, -16]",2034.2012987012986
-16.0,"(-48, -16]",-4396.078947368423
-16.0,"(-48, -16]",1979.0
-16.0,"(-48, -16]",947.1727542172994
-16.0,"(-48, -16]",-1523.7199999999993
-16.0,"(-48, -16]",2226.2
-16.0,"(-48, -16]",-1085.9214285714295
-16.0,"(-48, -16]",-1617.0430651782008
-16.0,"(-48, -16]",796.5999999999998
-16.0,"(-48, -16]",3258.4375
-16.0,"(-48, -16]",3887.6753246753246
-16.0,"(-48, -16]",1321.4618181818178
-16.0,"(-48, -16]",-483.6083033154764
-16.0,"(-48, -16]",-275.3478260869565
-16.0,"(-48, -16]",672.4320533181935
-16.0,"(-48, -16]",-4131.24
-16.0,"(-48, -16]",-622.2857142857147
-16.0,"(-48, -16]",-565.0595238095239
-16.0,"(-48, -16]",-64.48674465569911
-16.0,"(-48, -16]",-1350.5554589820013
-16.0,"(-48, -16]",-3318.512054443143
-16.0,"(-48, -16]",1129.7777777777776
-16.0,"(-48, -16]",4781.827632022308
-16.0,"(-48, -16]",-913.956043956044
-16.0,"(-48, -16]",-3887.3780970250673
-16.0,"(-48, -16]",2880.7166666666667
-16.0,"(-48, -16]",-4637.746051583866
-16.0,"(-48, -16]",843.0472038768463
-16.0,"(-48, -16]",809.637100754001
-16.0,"(-48, -16]",668.0183661322135
-16.0,"(-48, -16]",1672.5
-16.0,"(-48, -16]",-1709.8799999999994
-16.0,"(-48, -16]",-540.95261235813
-16.0,"(-48, -16]",-6304.487969835113
-16.0,"(-48, -16]",-3049.584615384615
-15.0,"(-16, 16]",800.7349999999997
-15.0,"(-16, 16]",5834.574028523097
-15.0,"(-16, 16]",701.7653846153844
-15.0,"(-16, 16]",6142.265882352939
-15.0,"(-16, 16]",3026.0
-15.0,"(-16, 16]",643.3274777478217
-15.0,"(-16, 16]",1941.2037495667953
-15.0,"(-16, 16]",-3683.150000000001
-15.0,"(-16, 16]",3908.916666666666
-15.0,"(-16, 16]",-4415.90909090909
-15.0,"(-16, 16]",939.9066666666658
-15.0,"(-16, 16]",-1152.25
-15.0,"(-16, 16]",2064.754999999999
-15.0,"(-16, 16]",557.8342857142852
-15.0,"(-16, 16]",425.1571428571433
-15.0,"(-16, 16]",-1056.6681840306344
-15.0,"(-16, 16]",642.1756798837541
-15.0,"(-16, 16]",-3710.7485714285713
-15.0,"(-16, 16]",1236.636363636364
-15.0,"(-16, 16]",-444.5
-15.0,"(-16, 16]",2183.6666666666665
-15.0,"(-16, 16]",-730.0669856459335
-15.0,"(-16, 16]",-1196.5500000000004
-15.0,"(-16, 16]",3985.5111868656
-15.0,"(-16, 16]",-902.728244357222
-15.0,"(-16, 16]",1410.98857142857
-15.0,"(-16, 16]",-983.9789123543646
-15.0,"(-16, 16]",-804.1309523809523
-15.0,"(-16, 16]",-5805.56
-15.0,"(-16, 16]",-228.21384631065484
-15.0,"(-16, 16]",968.0
-15.0,"(-16, 16]",-976.9882943143813
-15.0,"(-16, 16]",-806.8557692307692
-15.0,"(-16, 16]",5444.627450980392
-15.0,"(-16, 16]",-3555.817391304349
-15.0,"(-16, 16]",-1082.5128663572013
-15.0,"(-16, 16]",168.920676961332
-15.0,"(-16, 16]",1565.4340782339655
-15.0,"(-16, 16]",-2438.932971014493
-15.0,"(-16, 16]",-2392.052614939708
-15.0,"(-16, 16]",1262.0656565656568
-15.0,"(-16, 16]",-2002.3803413037624
-15.0,"(-16, 16]",707.2254401631785
-15.0,"(-16, 16]",-9599.927272727271
-15.0,"(-16, 16]",-1022.3014492753628
-15.0,"(-16, 16]",-3273.3108974358965
-15.0,"(-16, 16]",-580.6526266361116
-15.0,"(-16, 16]",-2080.414136190677
-15.0,"(-16, 16]",-2782.3614395950613
-15.0,"(-16, 16]",-3159.006493506493
-15.0,"(-16, 16]",1726.4342105263156
-15.0,"(-16, 16]",-2492.850000000001
-15.0,"(-16, 16]",-4935.347337738908
-15.0,"(-16, 16]",801.7335327148007
-15.0,"(-16, 16]",2060.8461538461543
-15.0,"(-16, 16]",791.3999999999997
-15.0,"(-16, 16]",134.98494492970804
-15.0,"(-16, 16]",654.242424242424
-15.0,"(-16, 16]",630.0117647058822
-15.0,"(-16, 16]",-720.3199999999997
-15.0,"(-16, 16]",4782.043546081384
-15.0,"(-16, 16]",2422.147692307692
-15.0,"(-16, 16]",-10678.333333333334
-15.0,"(-16, 16]",995.2166666666667
-15.0,"(-16, 16]",587.9786592382358
-15.0,"(-16, 16]",-1325.0
-15.0,"(-16, 16]",-1050.1799999999996
-15.0,"(-16, 16]",288.1166666666664
-15.0,"(-16, 16]",-281.677865612648
-15.0,"(-16, 16]",-941.8923076923074
-15.0,"(-16, 16]",2494.2142857142867
-15.0,"(-16, 16]",-7374.3600000000015
-15.0,"(-16, 16]",-2643.618461538461
-15.0,"(-16, 16]",-1673.3333333333335
-15.0,"(-16, 16]",-4019.1449275362324
-15.0,"(-16, 16]",-5660.612179487181
-15.0,"(-16, 16]",-751.2795031055897
-15.0,"(-16, 16]",-374.78507314016406
-15.0,"(-16, 16]",-2086.0666666666666
-15.0,"(-16, 16]",579.6355975391381
-15.0,"(-16, 16]",-498.11950370496834
-15.0,"(-16, 16]",401.54019927464986
-15.0,"(-16, 16]",2092.8888888888887
-15.0,"(-16, 16]",-1662.9528125000393
-15.0,"(-16, 16]",2203.1482653364446
-15.0,"(-16, 16]",1616.8000000000004
-15.0,"(-16, 16]",-1137.0000000000011
-15.0,"(-16, 16]",1778.75
-15.0,"(-16, 16]",-1824.5362318840573
-15.0,"(-16, 16]",-10613.0625
-15.0,"(-16, 16]",-3625.4107692307703
-15.0,"(-16, 16]",1199.4285714285716
-15.0,"(-16, 16]",1135.795384615385
-15.0,"(-16, 16]",1621.9402324797268
-15.0,"(-16, 16]",432.4046195490673
-15.0,"(-16, 16]",1951.323174859922
-15.0,"(-16, 16]",-550.4927088366658
-15.0,"(-16, 16]",5977.872727272728
-15.0,"(-16, 16]",-69.3293138778572
-15.0,"(-16, 16]",-56.92261904761926
-15.0,"(-16, 16]",264.4166666666661
-15.0,"(-16, 16]",163.18055555555475
-15.0,"(-16, 16]",3924.086888261157
-15.0,"(-16, 16]",-1899.8678260869565
-15.0,"(-16, 16]",-669.4507281875767
-14.0,"(-16, 16]",-2823.25
-14.0,"(-16, 16]",2879.214285714286
-14.0,"(-16, 16]",-97.15476190476193
-14.0,"(-16, 16]",365.5
-14.0,"(-16, 16]",1579.290760869565
-14.0,"(-16, 16]",-1878.2950941468566
-14.0,"(-16, 16]",294.4019147404161
-14.0,"(-16, 16]",-1055.9949494949497
-14.0,"(-16, 16]",1349.9927481357865
-14.0,"(-16, 16]",703.7142857142858
-14.0,"(-16, 16]",32.5
-14.0,"(-16, 16]",-2033.0799999999995
-14.0,"(-16, 16]",347.08496732026106
-14.0,"(-16, 16]",-2761.12
-14.0,"(-16, 16]",-8347.295238095241
-14.0,"(-16, 16]",-445.6577860516458
-14.0,"(-16, 16]",-578.9065934065931
-14.0,"(-16, 16]",-1545.1726190476202
-14.0,"(-16, 16]",2015.2264798473334
-14.0,"(-16, 16]",1636.2788461538455
-14.0,"(-16, 16]",-3717.944444444444
-14.0,"(-16, 16]",5987.284615384616
-14.0,"(-16, 16]",1741.0686274509799
-14.0,"(-16, 16]",-1961.245871027755
-14.0,"(-16, 16]",-1207.2446153846158
-14.0,"(-16, 16]",-520.9249356583041
-14.0,"(-16, 16]",-242.09345703200046
-14.0,"(-16, 16]",2853.697011579599
-14.0,"(-16, 16]",1545.625
-14.0,"(-16, 16]",1987.053571428572
-14.0,"(-16, 16]",2234.7179487179487
-14.0,"(-16, 16]",-295.5907692307692
-14.0,"(-16, 16]",1785.2888501431266
-14.0,"(-16, 16]",1890.6761133603231
-14.0,"(-16, 16]",-319.6666666666665
-14.0,"(-16, 16]",-592.9940049922029
-14.0,"(-16, 16]",7245.753787878789
-14.0,"(-16, 16]",6743.55135019185
-14.0,"(-16, 16]",-2971.666666666667
-14.0,"(-16, 16]",1157.1100296013722
-14.0,"(-16, 16]",2850.642857142857
-14.0,"(-16, 16]",-2872.892082558481
-14.0,"(-16, 16]",-5507.405119910447
-14.0,"(-16, 16]",255.06860799291283
-14.0,"(-16, 16]",1122.7473763203452
-14.0,"(-16, 16]",4406.468764444679
-14.0,"(-16, 16]",-94.30566801619352
-14.0,"(-16, 16]",-1625.8058308544314
-14.0,"(-16, 16]",91.72727272727299
-14.0,"(-16, 16]",12428.0
-14.0,"(-16, 16]",-3261.4305231547837
-14.0,"(-16, 16]",1833.0637928810372
-14.0,"(-16, 16]",3416.8
-14.0,"(-16, 16]",-844.0495238095236
-14.0,"(-16, 16]",-1939.2716712213323
-14.0,"(-16, 16]",-2246.4604055792306
-14.0,"(-16, 16]",-4533.018542667771
-14.0,"(-16, 16]",-3400.209586367874
-14.0,"(-16, 16]",198.48974358974374
-14.0,"(-16, 16]",-1146.3193882490475
-14.0,"(-16, 16]",477.9914529914531
-14.0,"(-16, 16]",924.9615384615379
-14.0,"(-16, 16]",-478.7660904261811
-14.0,"(-16, 16]",1648.7905982905984
-14.0,"(-16, 16]",93.00307692307707
-14.0,"(-16, 16]",-521.7046153846156
-14.0,"(-16, 16]",5593.141666666666
-14.0,"(-16, 16]",-1558.696969696969
-14.0,"(-16, 16]",-25.89077524230743
-14.0,"(-16, 16]",-1834.3166666666666
-14.0,"(-16, 16]",-3111.146853146854
-14.0,"(-16, 16]",-2007.332307692308
-14.0,"(-16, 16]",-1162.7136363636369
-14.0,"(-16, 16]",629.0011773368415
-14.0,"(-16, 16]",-116.42948717948731
-14.0,"(-16, 16]",-3770.200118259
-14.0,"(-16, 16]",-543.2713043478261
-14.0,"(-16, 16]",1621.5619047619045
-14.0,"(-16, 16]",-3136.850980392157
-14.0,"(-16, 16]",1832.1875
-14.0,"(-16, 16]",1653.9567400069425
-14.0,"(-16, 16]",-1539.4222222222227
-14.0,"(-16, 16]",-1379.3153846153846
-14.0,"(-16, 16]",2264.0166666666664
-14.0,"(-16, 16]",1177.8496732026142
-14.0,"(-16, 16]",58.359712036616656
-14.0,"(-16, 16]",-405.9097744360902
-14.0,"(-16, 16]",-281.318181818182
-14.0,"(-16, 16]",1662.0670613000002
-14.0,"(-16, 16]",1164.2461538461541
-14.0,"(-16, 16]",-808.3255687512196
-14.0,"(-16, 16]",10959.596070862875
-14.0,"(-16, 16]",-1269.3974358974365
-14.0,"(-16, 16]",-2188.077142858771
-14.0,"(-16, 16]",1814.9640538944168
-14.0,"(-16, 16]",2856.0514705882347
-14.0,"(-16, 16]",2769.026666666666
-14.0,"(-16, 16]",-448.4448160535121
-14.0,"(-16, 16]",-688.5555555555558
-14.0,"(-16, 16]",166.9027215038691
-14.0,"(-16, 16]",-1663.7005765761032
-14.0,"(-16, 16]",5528.28
-14.0,"(-16, 16]",-401.7325367942945
-14.0,"(-16, 16]",-4308.997435897436
-14.0,"(-16, 16]",-150.80671149806085
-14.0,"(-16, 16]",-932.525454545454
-14.0,"(-16, 16]",3069.3787477371006
-14.0,"(-16, 16]",5152.415932832078
-14.0,"(-16, 16]",369.0500000000001
-14.0,"(-16, 16]",-1129.353666703952
-14.0,"(-16, 16]",-6965.636752136753
-13.0,"(-16, 16]",-2269.772575250836
-13.0,"(-16, 16]",3137.9
-13.0,"(-16, 16]",-2933.25
-13.0,"(-16, 16]",-792.0
-13.0,"(-16, 16]",1498.3787892713535
-13.0,"(-16, 16]",-1078.5
-13.0,"(-16, 16]",-1975.7538461538445
-13.0,"(-16, 16]",-3845.4577777777777
-13.0,"(-16, 16]",706.3466666666671
-13.0,"(-16, 16]",-1379.5500621864774
-13.0,"(-16, 16]",-1398.2692307692307
-13.0,"(-16, 16]",3015.1442307692305
-13.0,"(-16, 16]",-578.4329766456449
-13.0,"(-16, 16]",2471.785714285715
-13.0,"(-16, 16]",-1295.92
-13.0,"(-16, 16]",2124.7815727960237
-13.0,"(-16, 16]",1852.4444444444446
-13.0,"(-16, 16]",-4786.759999999998
-13.0,"(-16, 16]",-2200.645833333333
-13.0,"(-16, 16]",-310.6666666666665
-13.0,"(-16, 16]",-2564.05
-13.0,"(-16, 16]",-253.62064027666636
-13.0,"(-16, 16]",-3932.6923076923076
-13.0,"(-16, 16]",1242.9230769230771
-13.0,"(-16, 16]",2467.0501098629998
-13.0,"(-16, 16]",1827.416666666667
-13.0,"(-16, 16]",7638.5
-13.0,"(-16, 16]",4693.6648351648355
-13.0,"(-16, 16]",124.71040723981925
-13.0,"(-16, 16]",951.9591041773807
-13.0,"(-16, 16]",2525.2861103775117
-13.0,"(-16, 16]",-3935.44
-13.0,"(-16, 16]",1414.9580224097015
-13.0,"(-16, 16]",983.0
-13.0,"(-16, 16]",-1250.1512073348213
-13.0,"(-16, 16]",498.2893772893772
-13.0,"(-16, 16]",-879.2912280701753
-13.0,"(-16, 16]",1135.1904761904761
-13.0,"(-16, 16]",-2568.640000000001
-13.0,"(-16, 16]",2523.7393124227897
