bottom_ci,mean,move_relative_day_bin,top_ci
662.9088704908804,4255.384636200477,"[-35, -25)",680.9462493152769
565.8517591331029,4807.959719580566,"[-25, -15)",579.1680788595731
570.4478840728575,4181.796749697002,"[-15, -5)",646.1073284788017
1245.2113577015152,5782.129789940471,"[5, 15)",1050.828717195007
968.9988788420296,6298.89549538525,"[15, 25)",1106.34184018415
756.018757143207,5151.241861927058,"[25, 35)",809.1310065309544
